,Unnamed: 0,bestsellers,first_name,full_name,image,last_name,on_tour,spotlight,occupation,birthday,date_of_death
154,154,False,Carol,Carol Burnett,https://images.randomhouse.com/author/52529,Burnett,False,"<b>Carol Burnett</b> has been an actor on Broadway, television, and in the movies, and was the star of the long-running&nbsp;<i>The Carol Burnett Show,</i>&nbsp;which won 25 Emmy Awards. She has been awarded the Presidential Medal of Freedom and the Kennedy Center Honors.",,,
155,155,False,Philip,Philip Roth,https://images.randomhouse.com/author/26289,Roth,False,"In 1997 Philip Roth won the Pulitzer Prize for <i>American Pastoral</i>. In 1998 he received the National Medal of Arts at<i> </i>the White House and in 2002 the highest award of the American<i> </i>Academy of Arts and Letters, the Gold Medal in Fiction.<i> </i>He twice won the National Book Award and the National<i> </i>Book Critics Circle Award. He won the PEN/Faulkner<i> </i>Award three times. In 2005 <i>The Plot Against America </i>received<i> </i>the Society of American Historians&rsquo; Prize for &ldquo;the outstanding<i> </i>historical novel on an American theme for 2003&ndash;2004.&rdquo;<i> </i>Roth received PEN&rsquo;s two most prestigious awards:<i> </i>in 2006 the PEN/Nabokov Award and in 2007 the PEN/Bellow Award for achievement in American fiction. In 2011 he received the National Humanities<i> </i>Medal at the White House, and was later named the fourth<i> </i>recipient of the Man Booker International Prize. He died in 2018.",Activist,1889-04-15 00:00:00,1979-05-16 00:00:00
156,156,False,Rebecca,Rebecca Skloot,https://images.randomhouse.com/author/57878,Skloot,False,"<p><b>REBECCA SKLOOT</b>&#160;is an award-winning science writer whose work has appeared in&#160;<i>The New York Times Magazine; O, The Oprah Magazine; Discover;</i>&#160;and many others. She is coeditor of&#160;<i>The Best American Science Writing 2011&#160;</i>and has worked as a correspondent for NPR&rsquo;s&#160;<i>Radiolab&#160;</i>and PBS&rsquo;s Nova&#160;<i>ScienceNOW</i>. She was named&#160;one of five surprising leaders of 2010 by the<i>&#160;Washington Post</i>. Skloot's debut book,&#160;<i>The Immortal Life of Henrietta Lacks,</i> took more than a decade to&#160;research and write, and instantly became a&#160;<i>New York Times&#160;</i>bestseller. It was chosen as a best book of 2010 by more than sixty media outlets, including&#160;<i>Entertainment Weekly</i>,<i>&#160;People</i>, and the <i>New York Times</i>.&#160;It&#160;is being translated into more than twenty-five languages, adapted into a young reader edition, and being made into an HBO film produced by Oprah Winfrey and Alan Ball.&#160;Skloot is the founder and president of The Henrietta Lacks Foundation. She has a B.S. in biological sciences and an&#160;MFA&#160;in creative nonfiction. She has taught creative writing and science journalism at the University of Memphis, the University of Pittsburgh, and New York University. She lives in Chicago.&#160;For more information, visit her website at RebeccaSkloot.com, where you&rsquo;ll find links to follow her on Twitter and Facebook.&#160;</p>",,,
157,157,False,Edward W.,Edward W. Said,https://images.randomhouse.com/author/26689,Said,False,"Edward W. Said was born in 1935 in Jerusalem, raised in Jerusalem and Cairo, and educated in the United States, where he attended Princeton (B.A. 1957) and Harvard (M.A. 1960; Ph.D. 1964). In 1963, he began teaching at Columbia University, where he was University Professor of English and Comparative Literature. He died in 2003 in New York City.<br><br>He is the author of twenty-two books which have been translated into 35 languages, including <i>Orientalism</i> (1978); <i>The Question of Palestine</i> (1979); <i>Covering Islam</i> (1980); <i>The World, the Text, and the Critic</i> (1983);&#160;<i>Culture and Imperialism</i> (1993); <i>Peace and Its Discontents: Essays on Palestine and the Middle East Peace Process</i> (1996);&#160;and <i>Out of Place: A Memoir</i> (1999). Besides his academic work, he wrote a twice-monthly column for <i>Al-Hayat</i> and <i>Al-Ahram</i>; was a regular contributor to newspapers in Europe, Asia, and the Middle East; and was the music critic for <i>The Nation</i>.",Author,1927-01-29 00:00:00,1989-03-14 00:00:00
158,158,False,Leo,Leo Tolstoy,https://images.randomhouse.com/author/31231,Tolstoy,False,"<b>Leo Tolstoy </b>(1828&ndash;1910) was born in central Russia. After serving in the Crimean War, he retired to his estate and devoted himself to writing, farming, and raising his large family. His novels and outspoken social polemics brought him world fame.",Author,1828-09-09 00:00:00,1910-11-20 00:00:00
159,159,False,Marisha,Marisha Pessl,https://images.randomhouse.com/author/75837,Pessl,False,"<b>Marisha Pessl</b>&#160;is the author of <i>Night Film</i> and&#160;<i>Special Topics in Calamity Physics,</i>&#160;which won the John Sargent Sr. First Novel Prize (now the Center for Fiction&rsquo;s Flaherty-Dunnan First Novel Prize) and was selected as one of the 10 Best Books of the Year by <i>The New York Times Book Review</i>. Pessl grew up in Asheville, North Carolina, and currently resides in New York City.",,,
160,160,False,Karin,Karin Slaughter,https://images.randomhouse.com/author/42748,Slaughter,False,"<b>Karin Slaughter</b> is the <i>New York Times</i> and #1 internationally bestselling author of numerous thrillers, including <i>Cop Town, Unseen, Criminal, Fallen, Broken, Undone, Fractured, Beyond Reach, Triptych,</i> <i>Faithless, </i>and the e-original short stories &ldquo;Snatched&rdquo; and &ldquo;Busted.&rdquo; She is a native of Georgia.",Writer (Kallocain),1900-10-26 00:00:00,1941-04-24 00:00:00
161,161,False,Jan,Jan Karon,https://images.randomhouse.com/author/15103,Karon,False,"<b>Jan Karon </b>is the #1 <i>New York Times</i> bestselling author of fourteen novels in the Mitford series, featuring Episcopal priest Father Tim Kavanagh. She has authored twelve other books, including <i>Jan Karon's Mitford Cookbook and Kitchen Reader</i>, and several titles for children. Jan lives in Virginia near the World Heritage site of Jefferson's Monticello.",,,
162,162,False,Chris,Chris Bohjalian,https://images.randomhouse.com/author/2689,Bohjalian,True,"CHRIS BOHJALIAN is the #1&#160;<i>New York Times</i>&#160;best-selling author of twenty-two books, including&#160;<i>The Red Lotus, Midwives,</i>&#160;and&#160;<i>The Flight Attendant,&#160;</i>which is an HBO Max limited series starring Kaley Cuoco. His other books include&#160;<i>The Guest Room; Close Your Eyes, Hold Hands; The Sandcastle Girls; Skeletons at the Feast;</i>&#160;and&#160;<i>The Double Bind.&#160;</i>His novels&#160;<i>Secrets of Eden, Midwives,&#160;</i>and&#160;<i>Past the Bleachers&#160;</i>were made into movies, and his work has been translated into more than thirty-five languages. He is also a playwright (<i>Wingspan&#160;</i>and&#160;<i>Midwives</i>). He lives in Vermont and can be found at chrisbohjalian.com or on Facebook, Instagram, Twitter, Litsy, and Goodreads, @chrisbohjalian.",,,
163,163,False,Cynthia,Cynthia Ozick,https://images.randomhouse.com/author/23007,Ozick,True,"CYNTHIA OZICK, a recipient of a Lannan Literary Award for fiction and a National Book Critics Circle winner for essays, is the author of&#160;<i>Trust, The Messiah of Stockholm, The Shawl,</i>&#160;and&#160;<i>The Puttermesser Papers,&#160;</i>and many others<i>.&#160;</i>She lives in New York.",,,
164,164,False,Michael,Michael Connelly,https://images.randomhouse.com/author/5522,Connelly,False,"<b>Michael Connelly</b> was a journalist and crime reporter for several newspapers before writing his first novel in 1992. He is the author of numerous books, including those in the bestselling Harry Bosch series. His other books include <i>The Lincoln Lawyer</i>, his first legal thriller; <i>Crime Beat: A Decade of Covering Cops and Killers</i>; and <i>The Late Show</i>. He is the recipient of numerous awards, including the Edgar, the Anthony, and the Macavity. Mr. Connelly lives in Florida.",,,
165,165,False,Dick,Dick Francis,https://images.randomhouse.com/author/9159,Francis,False,"<b>Dick Francis</b> was born in South Wales in 1920. He was a young rider of distinction winning awards and trophies at horse shows throughout the United Kingdom. At the outbreak of World War II he joined the Royal Air Force as a pilot, flying fighter and bomber aircraft including the Spitfire and Lancaster.  He became one of the most successful postwar steeplechase jockeys, winning more than 350 races and riding for Her Majesty Queen Elizabeth, the Queen Mother. After his retirement from the saddle in 1957, he published an autobiography,&#160;<i>The Sport of Queens</i>, before going on to write more than forty acclaimed books.  A three-time Edgar Award winner, he also received the prestigious Crime Writers&rsquo; Association&rsquo;s Cartier Diamond Dagger, was named Grand Master by the Mystery Writers of America, and was awarded a CBE in the Queen&rsquo;s Birthday Honours List in 2000. He died in February 2010, at age eighty-nine, and remains among the greatest thriller writers of all time.",,,
166,166,False,Lisa,Lisa See,https://images.randomhouse.com/author/27565,See,False,"<b>Lisa See</b> is the <i>New York Times</i> bestselling author of <i>China Dolls,&#160;Dreams of Joy, Shanghai Girls, Peony in Love, Snow Flower and the Secret Fan, Flower Net</i> (an Edgar Award nominee), <i>The Interior,</i> and <i>Dragon Bones, </i>as well as the critically acclaimed memoir <i>On Gold Mountain</i>. The Organization of Chinese American Women named her the 2001 National Woman of the Year. She lives in Los Angeles.",,,
167,167,False,John,John Updike,https://images.randomhouse.com/author/31730,Updike,False,"JOHN UPDIKE is the author of more than sixty books, eight of them collections of poetry. His novels won the Pulitzer Prize, the National Book Award, the National Book Critics Circle, and the William Dean Howells Medal of the American Academy of Arts and Letters. He died in January 2009.<br><b> </b>",Poet,1631-08-19 00:00:00,1700-05-01 00:00:00
168,168,False,Farley,Farley Mowat,https://images.randomhouse.com/author/21473,Mowat,False,"<b>Farley Mowat</b>&nbsp;was born in Belleville, Ontario, in 1921, and grew up in Belleville, Trenton, Windsor, Saskatoon, Toronto, and Richmond Hill. He served in World War II from 1940 until 1945, entering the army as a private and emerging with the rank of captain. He began writing for his living in 1949 after spending two years in the Arctic. He was an inveterate traveler with a passion for remote places and peoples. He wrote 25 books, which have been published in translations in over 20 languages in more than 60 countries. They include such internationally known works as&nbsp;<i>People of the Deer</i>,<i>&nbsp;The Dog Who Wouldn&rsquo;t Be</i>,<i>&nbsp;Never Cry Wolf</i>,<i>&nbsp;Westviking</i>,<i>&nbsp;The Boat Who Wouldn&rsquo;t Float</i>,&nbsp;<i>Sibir</i>,&nbsp;<i>A Whale for the Killing</i>,<i>&nbsp;The Snow Walker</i>,<i>&nbsp;And No Birds Sang</i>, and&nbsp;<i>Virunga: The Passion of Dian Fossey</i>. His short stories and articles appeared in&nbsp;the&nbsp;<i>Saturday Evening Post</i>,&nbsp;<i>Maclean&rsquo;s</i>,&nbsp;<i>Atlantic Monthly</i>,&nbsp;and other magazines. He died in 2014.",,,
169,169,False,Toni,Toni Morrison,https://images.randomhouse.com/author/21332,Morrison,False,"Toni Morrison is the author of eleven novels, from&#160;<i>The Bluest Eye</i>&#160;(1970) to&#160;<i>God Help the Child</i>&#160;(2015). She received the National Book Critics Circle Award, the Pulitzer Prize, and in 1993 she was awarded the Nobel Prize in Literature. She died in 2019.",,,
170,170,False,Tobias,Tobias Wolff,https://images.randomhouse.com/author/33605,Wolff,False,"<b>Tobias Wolff</b> lives in Northern California and teaches at Stanford University. He has received the Rea Award for excellence in the short story, a Los Angeles Times&nbsp;Book Prize, and the PEN/Faulkner Award.",American journalist and author (The Best Little Boy in the World),1947-04-20 00:00:00,
171,171,False,Joshua,Joshua Zeitz,https://images.randomhouse.com/author/58867,Zeitz,False,"<b>Joshua Zeitz</b> has taught American history and politics at Cambridge University, Harvard University, and Princeton University. He is the author of several books on American political and social history and has written for&#160;the&#160;<i>New York Times, </i>the<i>&#160;Washington Post,</i>&#160;<i>New Republic</i>, <i>The Atlantic</i>,<i> Dissent,</i>&#160;and&#160;<i>American Heritage</i>.&#160;He lives with his wife and two daughters in Hoboken, New Jersey.",,,
172,172,False,Amy,Amy Tan,https://images.randomhouse.com/author/30521,Tan,False,"<b>Amy Tan</b>&nbsp;is the author of&nbsp;<i>The Joy Luck Club</i>,&nbsp;<i>The Kitchen God&rsquo;s Wife</i>,<i>&nbsp;The Hundred Secret Senses</i>,<i>&nbsp;</i>and two children&rsquo;s books,&nbsp;<i>The Moon Lady</i>&nbsp;and&nbsp;<i>The Chinese Siamese Cat</i>, which has been adapted as&nbsp;<i>Sagwa</i>, a PBS series for children. Tan was also the coproducer and co-screenwriter of the film version of&nbsp;<i>The Joy Luck Club</i>, and her essays and stories have appeared in numerous magazines and anthologies. Her work has been translated into more than 25 languages. Tan, who has a master&rsquo;s degree in linguistics from San Jose University, has worked as a language specialist to programs serving children with developmental disabilities. She lives with her husband in San Francisco and New York.",,,
173,173,False,Stephen,Stephen King,https://images.randomhouse.com/author/15737,King,False,"Stephen King is the author of more than fifty books, all of them worldwide bestsellers. Among his most recent are&#160;<i>Doctor Sleep</i>;&#160;<i>Joyland</i>;&#160;<i>11/22/63</i>;&#160;<i>Full Dark, No Stars</i>;&#160;<i>Under the Dome</i>;&#160;<i>Just After Sunset;</i>&#160;<i>End of Watch</i>; and the latest novel in<i>&#160;</i>the Dark Tower saga:&#160;<i>The Wind Through the Keyhole.</i>&#160;His acclaimed nonfiction book&#160;<i>On Writing</i>&#160;is also a bestseller. Stephen is the 2003 recipient of&#160;<i>The National Book Foundation Medal for Distinguished Contribution to American Letters</i>&#160;and in 2007 he received the Grand Master Award from the Mystery Writers of America. He was also awarded the 2014 National Medal of Arts. He lives in Maine with his wife, novelist Tabitha King.<br><br>www.stephenking.com",Novelist,1947-09-21 00:00:00,
174,174,False,Ayn,Ayn Rand,https://images.randomhouse.com/author/24886,Rand,False,"Born February 2, 1905, <b>Ayn Rand</b> published her first novel, <i>We the Living</i>, in 1936. <i>Anthem</i> followed in 1938. It was with the publication of <i>The Fountainhead</i> (1943) and <i>Atlas Shrugged</i> (1957) that she achieved her spectacular success. Rand&rsquo;s unique philosophy, Objectivism, has gained a worldwide audience. The fundamentals of her philosophy are put forth in three nonfiction books, <i>Introduction to Objectivist Epistemology</i>, <i>The Virtues of Selfishness</i>, and <i>Capitalism: The Unknown Ideal</i>. They are all available in Signet editions, as is the magnificent statement of her artistic credo, <i>The Romantic Manifesto</i>.",Author,1905-02-02 00:00:00,1982-03-06 00:00:00
175,175,False,Kurt,Kurt Vonnegut,https://images.randomhouse.com/author/32175,Vonnegut,False,"<b>Kurt Vonnegut</b> was a master of contemporary American literature. His black humor, satiric voice, and incomparable imagination first captured America&rsquo;s attention in&nbsp;<i>The Sirens of Titan</i>&nbsp;in 1959 and established him, in the words of&nbsp;<i>The New York Times</i>, as &ldquo;a true artist&rdquo; with the publication of&nbsp;<i>Cat&rsquo;s Cradle</i>&nbsp;in 1963. He was, as Graham Greene declared, &ldquo;one of the best living American writers.&rdquo; Mr. Vonnegut passed away in April 2007.",Novelist,1922-11-11 00:00:00,2007-04-11 00:00:00
176,176,False,Brandon,Brandon Sanderson,https://images.randomhouse.com/author/168928,Sanderson,False,"Brandon Sanderson is the author of the #1 <I>New York Times</I> bestselling Reckoners series: <I>Steelheart, Firefight,</I> and <I>Calamity</I> and the e-original <I>Mitosis; </I>the<I> New York Times </I>bestsellers<I> Skyward </I>and its sequel<I> Starsight;</I> the internationally bestselling Mistborn trilogy; and the Stormlight Archive. He was chosen to complete Robert Jordan's The Wheel of Time series. His books have been published in more than twenty-five languages and have sold millions of copies worldwide. Brandon lives and writes in Utah. To learn more about him and his books, visit him at brandonsanderson.com or follow @BrandSanderson on Twitter and Instagram.",,,
177,177,False,Patricia,Patricia Cornwell,https://images.randomhouse.com/author/5758,Cornwell,False,"<b>Patricia Cornwell</b>&#160;is considered one of the world's bestselling crime writers. Her intrepid medical examiner Kay Scarpetta first appeared on the scene in 1990 with&#160;<i>Postmortem</i>&mdash;the only novel to win the Edgar, Creasey, Anthony, and Macavity awards and the French Prix du Roman d'Aventure in a single year&mdash;and&#160;<i>Cruel and Unusual</i>, which won Britain's prestigious Gold Dagger Award for the best crime novel of 1993. Dr. Kay Scarpetta herself won the 1999 Sherlock Award for the best detective created by an American author. Ms. Cornwell's work is translated into 36 languages across more than 120 countries.",,,
178,178,False,Ishmael,Ishmael Beah,https://images.randomhouse.com/author/76047,Beah,False,"<b><b>Ishmael Beah&#160;</b></b>is the Sierra Leonean and American author of the novel&#160;<i>Radiance of Tomorrow</i>&#160;and the memoir&#160;<i>A Long Way Gone</i>, which was a #1&#160;<i>New York Times</i>&#160;bestseller and has been published in more than forty languages. A UNICEF Ambassador and Advocate for Children Affected by War, and a member of the Human Rights Watch Children's Advisory Committee, he lives in Los Angeles with his wife and their children.",,,
179,179,False,Edwidge,Edwidge Danticat,https://images.randomhouse.com/author/6387,Danticat,False,"<p><b>EDWIDGE DANTICAT</b>&#160;is the author of numerous books, including&#160;<i>The Art of Death</i>, a National Book Critics Circle finalist;&#160;<i>Claire of the Sea Light</i>, a&#160;<i>New York Times</i>Notable Book;&#160;<i>Brother, I'm Dying</i>, a National Book Critics Circle Award winner and National Book Award finalist;&#160;<i>The Dew Breaker</i>, a PEN/Faulkner Award finalist and winner of the inaugural Story Prize;&#160;<i>The Farming of Bones</i>, an American Book Award winner;&#160;<i>Breath, Eyes, Memory</i>, an Oprah's Book Club selection; and&#160;<i>Krik? Krak!</i>, also a National Book Award finalist. A 2018 Neustadt International Prize for Literature winner and the recipient of a MacArthur ""Genius"" grant, she has been published in&#160;<i>The New Yorker</i>,&#160;<i>The New York Times, Harper's Magazine</i>, and elsewhere.<br><br><b>EDWIDGE DANTICAT&#160;</b>is available for select readings and lectures. To inquire about a possible appearance, please contact Penguin Random House Speakers Bureau at speakers@penguinrandomhouse.com or visit prhspeakers.com.</p>",Author,1969-01-19 00:00:00,
180,180,False,Nicholas D.,Nicholas D. Kristof,https://images.randomhouse.com/author/16293,Kristof,False,"<b>Nicholas D. Kristof</b> has coauthored several books with his wife, Sheryl WuDunn, including <i>A Path Appears </i>and&nbsp;<i>Half the Sky</i>. Together they were awarded a Pulitzer Prize in 1990 for their coverage of China. They also received the Dayton Literary Peace Prize for Lifetime Achievement in 2009. Now an op-ed columnist for the&nbsp;<i>New York Times</i>, Kristof was previously bureau chief in Hong Kong, Beijing, and Tokyo. He won his second Pulitzer in 2006 for his columns on Darfur.&nbsp;",Novelist,1965-12-31 00:00:00,
181,181,False,Chang-rae,Chang-rae Lee,https://images.randomhouse.com/author/230002,Lee,False,"<b>Chang-rae Lee</b> is the author of&#160;<i>Native Speaker</i>, winner of the Hemingway Foundation/PEN Award for first fiction, as well as&#160;<i>On Such a Full Sea</i>,<i>&#160;A Gesture Life</i>,&#160;<i>Aloft</i>, and&#160;<i>The Surrendered</i>, winner of the Dayton Peace Prize and a finalist for the Pulitzer Prize. Chang-rae Lee teaches writing at Stanford University.",,,
182,182,False,Mordecai,Mordecai Richler,https://images.randomhouse.com/author/25498,Richler,False,"Mordecai Richler was born in Montreal in 1931.&#160; Among his most successful novels are <i>The Apprenticeship of Duddy Kravitz, St. Urbain&rsquo;s Horseman, Solomon Gursky Was Here</i>, and <i>Barney&rsquo;s Version</i>.&#160; He died in 2001.",Novelist,1931-01-27 00:00:00,2001-07-03 00:00:00
183,183,False,Chris,Chris Riddell,https://images.randomhouse.com/author/25522,Riddell,False,"<b>Chris Riddell </b>is the cocreator of the bestselling Edge Chronicles series, with Paul Stewart. He has illustrated many children's books, including the award-winning&nbsp;<i>Pirate Diary</i>. He is also the political cartoonist for the&nbsp;<i>Guardian</i>&nbsp;and&nbsp;<i>Observer</i>&nbsp;newspapers.",,,
184,184,False,Margo,Margo Lanagan,https://images.randomhouse.com/author/77566,Lanagan,False,"MARGO LANAGAN is an internationally acclaimed writer of novels and short stories. She is a two-time Printz Honor winner and a three-time World Fantasy Award winner. Ms. Lanagan lives in Sydney, Australia, and can be found online at amongamidwhile.blogspot.com and on Twitter as @margolanagan.",,,
185,185,False,Michael D.,Michael D. Beil,https://images.randomhouse.com/author/77752,Beil,False,"When my students, high school freshmen in New York City, learn that I grew up in a town with a population of 1200, their first reaction is <i>always </i>the same: <br>&#160;<br>&ldquo;Small towns are so boringggg.&rdquo;<br>&ldquo;There&rsquo;s nothing to do.&rdquo;&#160; <br>&ldquo;Everybody knows everything about you.&rdquo;<br>&#160;<br>That last one always makes me laugh.&#160; The same kids who complain about everyone knowing all their secrets share their deepest secrets with THE WORLD on Facebook, on a daily basis.&#160; But I digress.&#160; <br>&#160;<br>Certainly there are people in small towns who <i>are</i> bored, and who have &ldquo;nothing to do,&rdquo; but that wasn&rsquo;t my experience -- ever. I am, and always have been, from the &ldquo;Only Boring People Are Bored&rdquo; school of thought, and worked hard as a child to develop and use my imagination. One of my favorite experiences from that time of my life is when I decided I had a future in Hollywood. <br>&#160;<br>It practically kills me to admit this, but I got the idea from a made-for-TV movie on &ldquo;The Wonderful World of Disney,&rdquo; a Sunday evening staple in our home in Andover, Ohio.&#160; Johnny Whitacre, who was my age, starred in <i>The Mystery of Dracula&rsquo;s Castle, </i>in which his character makes a movie. I was nothing if not stubborn, and figured that if Johnny Whitacre could do it, so could I.&#160; And so, at thirteen, armed with my dad&rsquo;s 8-millimeter movie camera, some plastic fangs, and a few tubes of fake blood, I set out to make a horror movie.&#160; <br>&#160;<br>I was determined to do Mr. Smarty-Pants Whitacre one better, though. I had no intention of recycling somebody else&rsquo;s creation; I wanted a monster of my own.&#160; Tucked away in our bunk beds, my brother Steve and I whispered creepy-creature names at each other in the dark until we hit the jackpot: The Seaweed Strangler.&#160; We lived on Pymatuning Lake, which has more than its share of seaweed and swampy locations, and now that I had a main character and a setting, I was on my way.&#160; <br>&#160;<br>Okay, so <i>The Seaweed Strangler</i> didn&rsquo;t win any awards, and I didn&rsquo;t go on to become the next Steven Spielberg (who also started out with an 8-mm camera, by the way).&#160; The truth is that the movie is still a work in progress.&#160; I continue to blame the film editing machine that broke down in mid-edit thirty-plus years ago, but now that I&rsquo;ve had the film transferred to DVD, I&rsquo;m running out of excuses not to finish it.&#160;&#160; (All of which really irritates Steve, who still hasn&rsquo;t forgiven me for the two weeks he spent walking barefoot through the muck and mire while draped in seaweed!) <br>&#160;&#160; <br>Last summer, though, I found a way to revive the Seaweed Strangler -- to bring the creature, and my movie, back to life.&#160; I started work on a novel about a boy who discovers his father&rsquo;s partially finished movie -- titled, you guessed it, <i>The Seaweed Strangler</i> - and decides to add a few scenes of his own.&#160; No, I don&rsquo;t have a son in real life, but that&rsquo;s the best part about being a writer: I get to make stuff up, and use my imagination to let my characters do all the things I <i>can&rsquo;t</i>, or <i>hope</i> to, or don&rsquo;t <i>want</i> to, or would <i>never</i>, do.",,,
186,186,False,William,William Dalrymple,https://images.randomhouse.com/author/6324,Dalrymple,False,"<p>WILLIAM DALRYMPLE is an award-winning British historian and writer based in Delhi, India, as well as a BAFTA-award-winning broadcaster and critic. His books have won the Duff Cooper Memorial Prize, the Thomas Cook Travel Book Award, the Sunday Times Young British Writer of the Year Award, and the Hemingway, the Kapuscinski, and the Wolfson Prizes. He has been four times longlisted and once shortlisted for the Samuel Johnson Prize for nonfiction. In the spring of 2015 he was appointed the O. P&#160; Jindal Distinguished Lecturer at Brown University.</p>",Poet,1757-11-28 00:00:00,1827-08-12 00:00:00
187,187,False,Rosalind,Rosalind Wiseman,https://images.randomhouse.com/author/33529,Wiseman,False,"<b>Rosalind Wiseman </b>is a cofounder of the Empower Program, a nonprofit organization that empowers youth to stop violence, and the author of the&nbsp;<i>New York Times</i>&nbsp;bestselling&nbsp;<i>Queen Bees &amp; Wannabes</i>, the basis for the movie&nbsp;<i>Mean Girls</i>. She lives in Washington, DC, with her husband and two children.",,,
188,188,False,John,John Steinbeck,https://images.randomhouse.com/author/29649,Steinbeck,False,"<b>John Steinbeck</b>, born in Salinas, California, in 1902, grew up in a fertile agricultural valley, about 25 miles from the Pacific Coast. Both the valley and the coast would serve as settings for some of his best fiction. In 1919 he went to Stanford University, where he intermittently enrolled in literature and writing courses until he left in 1925 without taking a degree. During the next five years he supported himself as a laborer and journalist in New York City, all the time working on his first novel,&nbsp;<i>Cup of Gold</i>&nbsp;(1929). After marriage and a move to Pacific Grove, he published two California books,&nbsp;<i>The Pastures of Heaven</i>&nbsp;(1932) and&nbsp;<i>To a God Unknown</i>&nbsp;(1933), and worked on short stories later collected in&nbsp;<i>The Long Valley&nbsp;</i>(1938). Popular success and financial security came only with&nbsp;<i>Tortilla Flat</i>&nbsp;(1935), stories about Monterey&rsquo;s paisanos. A ceaseless experimenter throughout his career, Steinbeck changed courses regularly. Three powerful novels of the late 1930s focused on the California laboring class:&nbsp;<i>In Dubious Battle&nbsp;</i>(1936),&nbsp;<i>Of Mice and Men</i>&nbsp;(1937), and the book considered by many his finest,&nbsp;<i>The Grapes of Wrath</i>&nbsp;(1939).&nbsp;<i>The Grapes of Wrath</i>&nbsp;won both the&nbsp;National Book Award&nbsp;and the&nbsp;Pulitzer Prize&nbsp;in 1939.

Steinbeck received the&nbsp;Nobel Prize in Literature&nbsp;in 1962, and, in 1964, he was presented with the&nbsp;United States Medal of Freedom&nbsp;by President Lyndon B. Johnson. Steinbeck died in New York in 1968. Today, more than 30 years after his death, he remains one of America's greatest writers and cultural figures.",Poet,1631-08-19 00:00:00,1700-05-01 00:00:00
189,189,False,Alberto,Alberto Manguel,https://images.randomhouse.com/author/18876,Manguel,False,"<b>Alberto Manguel</b>&nbsp;is an internationally acclaimed anthologist, translator, editor, and bestselling writer of several award-winning books, including&nbsp;<i>A Dictionary of Imaginary Places</i>&nbsp;and&nbsp;<i>A History of Reading</i>. He was born in Buenos Aires, moved to Canada in 1982, and now lives in France, where he has been named an Officer of the Order of Arts and Letters.",,,
190,190,False,Mark,Mark Haddon,https://images.randomhouse.com/author/11481,Haddon,False,"<b>Mark Haddon</b> is the author of the bestselling novels&#160;<i>The Red House&#160;</i>and<i>&#160;A Spot of Bother.&#160;</i>His novel&#160;<i>The Curious Incident of the Dog in the Night-Time</i>&#160;won the Whitbread Book of the Year Award and the Los Angeles Times Book Prize for First Fiction and is the basis for the Tony Award&ndash;winning play. He is the author of a collection of poetry,<i>&#160;The Talking Horse and the Sad Girl and the Village Under the Sea</i>,&#160;has written and illustrated numerous children&rsquo;s books, and has won awards for both his radio dramas and his television screenplays. He teaches&#160;creative writing for the Arvon Foundation and lives in Oxford, England.",Author,1835-11-30 00:00:00,1910-04-21 00:00:00
191,191,False,Dan,Dan Chaon,https://images.randomhouse.com/author/4666,Chaon,False,"<b>Dan Chaon</b> is the acclaimed author of <i>Among the Missing, </i>which was a finalist for the National Book Award; <i>You Remind Me of Me, </i>which was named one of the best books of the year by <i>The Washington Post, San Francisco Chronicle, </i>and<i> Entertainment Weekly, </i>among other publications; <i>Await Your Reply,</i> which was a <i>New York Times</i> Notable Book and appeared on more than a dozen best-of-the-year lists; <i>Stay Awake; </i>and <i>Ill Will</i>. Chaon has been a finalist for the National Magazine Award in Fiction, and he was the recipient of the 2006 Academy Award in Literature from the American Academy of Arts and Letters. He lives in Cleveland, Ohio, and teaches at Oberlin College, where he is the Pauline M. Delaney Professor of Creative Writing.",,,
192,192,False,Kelley,Kelley Armstrong,https://images.randomhouse.com/author/835,Armstrong,False,"<b>Kelley Armstrong</b>&nbsp;is the #1<i>&nbsp;New York Times</i>&nbsp;bestselling author of the Otherworld series, as well as the&nbsp;<i>New York Times&nbsp;</i>bestselling young adult trilogy Darkest Powers, the Darkness Rising trilogy, and the Nadia Stafford series. She lives in rural Ontario, Canada.",,,
